date,cycles,causing_position,causing_episode_id,causing_duration_hours,causing_lock_hours,causing_censored,classification
2026-08-27,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-28,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-29,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-30,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-08-31,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-09-01,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-09-02,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-09-03,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-09-04,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
2026-09-05,0,open_censored,open_censored,464.9720924669444444444444444,440.9720924669444444444444444,True,RETROSPECTIVE_DIAGNOSTIC_ONLY
